,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3231,002912,中新赛克,2.57,27.86,,20.09,,13233.12,31.59,,03-17
3232,002179,中航光电,1.05,-13.73,,18.41,,82535.08,12.48,,03-17
3233,600308,华泰股份,0.58,269.87,,9.86,,67368.16,270.08,10派1.74,03-17
3234,600099,林海股份,0.01,0.0,,0.41,,192.7,-0.36,,03-17
3235,600728,佳都科技,0.13,87.1,,6.95,,21250.09,96.88,10派0.31,03-17
3236,002761,多喜爱,0.19,5.56,,3.51,,2313.74,7.7,,03-17
3237,000922,*ST佳电,0.22,-127.59,,8.07,,12050.21,-127.6,,03-17
3238,002520,日发精机,0.1,42.86,,3.33,,5716.94,39.01,,03-17
3239,600038,中直股份,0.77,3.69,,6.49,,45537.64,3.69,10派2.33,03-17
3240,000922,*ST佳电,0.22,-127.59,,8.07,,12050.21,-127.6,,03-17
3241,002520,日发精机,0.1,42.86,,3.33,,5716.94,39.01,10派1,03-17
3242,000031,中粮地产,0.52,30.0,,15.44,,94533.11,31.27,10派0.55,03-17
3243,600038,中直股份,0.77,3.69,,6.49,,45537.64,3.69,10派2.33,03-17
3244,300453,三鑫医疗,0.27,17.39,,7.54,,4238.96,15.77,,03-17
3245,600997,开滦股份,0.33,-5.71,,5.78,,51652.38,19.65,10派1.2,03-17
3246,300248,新开普,0.37,32.14,,9.57,,11967.12,41.04,,03-17
3247,601996,丰林集团,0.13,-31.58,,6.56,,12021.93,35.53,,03-17
3248,600862,中航高科,0.06,20.0,,2.43,,8356.76,13.82,,03-17
3249,600618,氯碱化工,0.86,-402.57,,40.85,,99260.33,-402.54,10派0.35,03-16
3250,002524,光正集团,0.01,0.0,,0.73,,541.64,11.87,,03-16
3251,002891,中宠股份,0.88,-2.22,,16.37,,7367.38,9.51,,03-16
3252,603801,志邦股份,1.67,12.92,,20.01,,23422.28,31.74,,03-16
3253,300199,翰宇药业,0.36,9.09,,8.77,,32972.14,12.95,,03-16
3254,600368,五洲交通,0.44,65.54,,11.57,,36771.08,65.52,10派1.5送3.5,03-16
3255,600483,福能股份,0.54,-18.18,,8.21,,84353.43,-16.86,10派2,03-16
3256,600298,安琪酵母,1.03,58.32,,24.02,,84718.77,58.33,10派3.5,03-16
3257,300365,恒华科技,1.07,50.7,,22.06,,19223.7,53.26,,03-16
3258,300398,飞凯材料,0.27,-58.46,,7.74,,8381.24,23.64,,03-16
3259,002159,三特索道,0.04,-110.26,,0.67,,550.14,-110.2,,03-16
3260,600211,西藏药业,1.37,0.37,,14.62,,22964.57,15.81,10派3.85,03-16
3261,600050,中国联通,0.02,157.53,,0.49,,42584.47,176.39,10派0.198,03-16
3262,600067,冠城大通,0.4,81.82,,8.47,,59516.4,85.11,10派1.2,03-16
3263,300181,佐力药业,0.07,-41.67,,3.38,,4514.03,-37.32,10派0.2,03-16
3264,002469,三维工程,0.11,450.0,,4.87,,5726.27,386.64,,03-16
3265,002244,滨江集团,0.55,19.57,,12.64,,171141.46,22.35,,03-16
3266,600332,白云山,1.27,17.95,11.61,11.34,,206165.19,36.71,10派3.81,03-16
3267,600828,茂业商业,0.6,82.1,,25.04,,103451.88,82.12,10派1.5,03-16
3268,600569,安阳钢铁,0.67,1211.76,,28.4,,160078.15,1198.94,,03-16
3269,000423,东阿阿胶,3.13,10.36,,22.46,,204435.25,10.36,10派9,03-16
3270,600729,重庆百货,1.49,44.66,,12.56,,60543.08,44.59,10派6,03-16
3271,603900,莱绅通灵,0.92,-22.42,,14.35,,30920.71,39.67,,03-16
3272,000757,浩物股份,0.1,66.67,,7.9,,4709.52,78.93,,03-16
3273,603579,荣泰健康,1.58,-59.9,,18.85,,21617.54,4.61,,03-16
3274,300428,四通新材,0.43,48.28,,15.77,,10477.93,49.86,,03-16
3275,000695,滨海能源,0.04,150.86,,2.93,,974.84,151.03,,03-16
3276,603021,山东华鹏,0.08,-82.22,,1.96,,2636.47,-48.67,,03-16
3277,000063,中兴通讯,1.09,-291.23,7.55,15.74,1.72,456817.2,-293.78,10派3.3,03-16
3278,603806,福斯特,1.46,-30.81,,12.03,,58519.2,-30.97,,03-16
3279,002783,凯龙股份,0.55,-57.69,,8.44,,11501.32,5.73,,03-16
3280,002801,微光股份,0.91,-53.09,,13.61,,10756.71,7.63,,03-16
3281,002737,葵花药业,1.45,39.42,,15.03,,42399.66,39.93,,03-16
3282,300275,梅安森,0.26,-160.71,,8.14,,4201.91,-160.11,,03-16
3283,600879,航天电子,0.2,-51.13,,4.88,,52490.91,9.73,,03-16
3284,002782,可立克,0.13,-2.53,,6.99,,5742.14,-2.5,,03-16
3285,000952,广济药业,0.42,-25.89,,14.89,,10521.16,-25.82,10派1.1,03-16
3286,000990,诚志股份,0.65,122.41,,5.21,,80850.86,629.83,10派1.5,03-16
3287,300511,雪榕生物,0.61,-19.74,,9.1,,12240.52,16.79,,03-15
3288,600062,华润双鹤,0.97,-1.68,,11.91,,84261.25,17.98,10派0.97送2,03-15
3289,600490,鹏欣资源,0.16,433.33,,5.61,,30122.94,484.99,,03-15
3290,002117,东港股份,0.64,6.33,,15.95,,23210.56,5.91,10派4,03-15
3291,300393,中来股份,1.44,56.52,,23.74,,25857.27,56.55,,03-15
3292,002879,长缆科技,1.03,-8.04,,11.92,,12095.45,4.98,,03-15
3293,600118,中国卫星,0.35,2.94,,8.16,,40960.05,3.0,10派1.1,03-15
3294,601155,新城控股,2.71,99.26,,34.18,,602890.77,99.68,10派8.1,03-15
3295,600367,红星发展,0.33,108.19,,8.55,,9547.36,108.19,10派0.33,03-15
3296,300376,易事特,0.31,-65.43,,17.86,,71406.88,51.4,10派0.31,03-15
3297,002389,南洋科技,0.43,152.94,,12.56,,18670.4,52.07,,03-15
3298,603085,天成自控,0.31,-8.82,,7.36,,7012.12,99.09,,03-15
3299,002571,德力股份,0.13,-182.48,,3.37,,5057.88,-182.5,,03-15
3300,002419,天虹股份,0.9,38.08,,12.47,,71819.26,37.03,,03-15
3301,000001,平安银行,1.3,-1.52,11.77,11.62,-6.92,2318900.0,2.61,10派1.36,03-15
3302,600705,中航资本,0.31,19.23,,12.33,,278360.62,19.77,10派0.55,03-15
3303,000652,泰达股份,0.2,10.02,,8.14,,29809.93,10.05,10派0.35,03-15
3304,000999,华润三九,1.33,9.02,,14.06,,130168.72,8.67,10派4.6,03-15
3305,300416,苏试试验,0.49,13.95,,12.06,,6128.16,13.54,,03-15
3306,000837,秦川机床,0.02,9.72,,0.58,,1645.5,9.93,,03-15
3307,000915,山大华特,1.04,-5.45,,17.5,,24320.09,22.59,10派2.5,03-15
3308,300114,中航电测,0.22,-15.38,,9.3,,12944.55,25.63,,03-15
3309,300485,赛升药业,1.17,8.33,,12.79,,28160.41,8.98,,03-15
3310,002568,百润股份,0.22,-237.5,,10.8,,18264.53,-224.23,,03-15
3311,000043,中航善达,0.23,-6.69,,3.64,,15058.78,-6.69,10派1,03-15
3312,600062,华润双鹤,0.97,-1.68,,11.91,,84261.25,17.98,10派0.97送2,03-15
3313,600490,鹏欣资源,0.16,433.33,,5.61,,30122.94,484.99,,03-15
3314,300511,雪榕生物,0.61,-19.74,,9.1,,12240.52,16.79,,03-15
3315,300393,中来股份,1.44,56.52,,23.74,,25857.27,56.55,,03-15
3316,002117,东港股份,0.64,6.33,,15.95,,23210.56,5.91,10派4,03-15
3317,600118,中国卫星,0.35,2.94,,8.16,,40960.05,3.0,10派1.1,03-15
3318,002879,长缆科技,1.03,-8.04,,11.92,,12095.45,4.98,,03-15
3319,000833,粤桂股份,0.12,100.0,,2.98,,7976.62,105.91,10派0.5,03-14
3320,600463,空港股份,0.05,-44.14,,1.13,,1572.52,-44.14,10派0.16,03-14
3321,600011,华能国际,0.11,-81.03,,2.47,,179315.1,-79.66,10派1,03-14
3322,002352,顺丰控股,1.12,5.66,,18.43,,477068.97,14.12,,03-14
3323,600309,万华化学,4.09,140.59,,50.66,,1113479.03,202.62,,03-13
3324,000418,小天鹅A,2.38,27.96,,23.12,,150641.25,28.2,10派10,03-13
3325,002426,胜利精密,0.14,20.41,,5.39,,46225.78,7.65,,03-13
3326,600581,八一钢铁,1.52,3075.0,,42.18,,116795.96,3047.86,10转10,03-13
3327,002233,塔牌集团,0.76,50.38,,13.36,,72097.7,58.73,,03-13
3328,300003,乐普医疗,0.51,29.13,,15.17,,89908.53,32.36,,03-13
3329,600179,安通控股,0.52,4.0,,20.29,,55236.61,37.65,10派1转4,03-13
3330,603033,三维股份,0.45,-61.21,,5.14,,5711.51,-27.79,,03-13
3331,600523,贵航股份,0.67,11.67,,8.94,,19425.71,12.13,10派2.08转4,03-13
3332,000301,东方市场,0.19,57.02,,6.48,,22846.74,55.02,10派1,03-13
3333,300681,英搏尔,1.31,13.91,,27.17,,8429.54,28.94,,03-13
3334,603214,爱婴室,1.25,26.26,4.99,27.29,1.44,9357.79,26.47,,03-13
3335,300313,天山生物,0.04,-105.56,,2.05,,744.43,-105.33,,03-13
3336,601878,浙商证券,0.34,-17.07,,9.22,,106350.78,-14.29,10派1,03-13
3337,601233,桐昆股份,1.42,37.86,,14.97,,176073.96,55.52,,03-13
3338,300302,同有科技,0.12,-61.29,,6.91,,5082.66,-60.53,,03-13
3339,600711,盛屯矿业,0.41,223.81,,14.2,,61033.41,223.67,10派1,03-13
3340,300715,凯伦股份,0.78,4.27,,22.24,,4457.02,10.77,,03-13
3341,002916,深南电路,2.13,62.6,,25.61,,44808.23,63.44,,03-13
3342,002648,卫星石化,1.04,166.67,,18.33,,94245.68,202.49,,03-13
3343,603536,惠发股份,0.58,23.4,,11.52,,6038.11,43.36,,03-13
3344,603609,禾丰牧业,0.57,11.76,,14.72,,47102.45,10.32,,03-13
3345,000768,中航飞机,0.17,14.14,,3.03,,47140.17,14.1,10派0.85,03-13
3346,300656,民德电子,0.75,-26.86,,13.03,,4045.99,-12.63,,03-13
3347,000582,北部湾港,0.44,-7.61,,8.31,,54133.77,19.83,10派1.15,03-13
3348,603677,奇精机械,0.75,-48.98,,12.02,,10009.37,13.52,,03-13
3349,002931,锋龙股份,0.72,0.0,3.32,24.18,0.86,4781.09,12.35,,03-13
3350,002649,博彦科技,0.43,-39.14,,10.95,,21764.45,85.74,,03-12
3351,600765,中航重机,0.21,-32.26,,4.6,,16452.07,-32.15,10派0.2,03-12
3352,300584,海辰药业,0.84,11.67,,13.72,,6560.05,45.02,,03-12
3353,600338,西藏珠峰,1.71,71.26,,71.24,,111364.47,71.26,,03-10
3354,600378,天科股份,0.2,122.22,,7.64,,5888.18,117.19,10派0.6,03-10
3355,600346,恒力股份,0.61,35.56,,26.71,,171933.05,45.73,,03-10
3356,600197,伊力特,0.8,27.64,,17.44,,35334.2,27.65,10派2.5,03-10
3357,002056,横店东磁,0.35,-35.19,,13.59,,57804.29,31.02,10派1,03-10
3358,000910,大亚圣象,1.22,19.61,,20.59,,65918.83,21.82,10派1.2,03-10
3359,002286,保龄宝,0.13,0.0,,3.27,,4962.19,0.57,,03-10
3360,002056,横店东磁,0.35,-35.19,,13.59,,57804.29,31.02,10派1,03-10
3361,000910,大亚圣象,1.22,19.61,,20.59,,65918.83,21.82,10派1.2,03-10
3362,002286,保龄宝,0.13,0.0,,3.27,,4962.19,0.57,,03-10
3363,000026,飞亚达A,0.32,26.72,,5.79,,14021.63,26.71,10派2,03-10
3364,300557,理工光科,0.64,-35.35,,7.59,,3584.92,-17.73,,03-10
3365,000739,普洛药业,0.22,-4.35,,9.38,,25659.21,-2.4,10派0.65,03-10
3366,601137,博威合金,0.49,32.43,,9.49,,30555.11,66.65,,03-10
3367,600207,安彩高科,0.01,-16.0,,0.48,,907.66,-4.87,,03-10
3368,603138,海量数据,0.55,-22.28,,17.23,,5688.99,30.47,,03-09
3369,600113,浙江东日,0.3,-3.23,,15.51,,9556.1,-3.88,10派0.91,03-09
3370,000779,三毛派神,0.43,503.69,,30.66,,7925.06,503.07,,03-09
3371,000799,酒鬼酒,0.54,62.18,,9.02,,17609.87,62.18,10派1.5,03-09
3372,603518,维格娜丝,1.28,88.24,,12.28,,18993.77,89.32,,03-09
3373,300559,佳发教育,1.02,-6.22,,11.98,,7314.03,18.39,,03-09
3374,603103,横店影视,0.8,-10.11,,26.18,,33054.01,-7.16,,03-09
3375,600985,雷鸣科化,0.41,20.59,,7.93,,11889.24,32.01,10派1.2,03-09
3376,300239,东宝生物,0.05,16.55,,3.1,,2241.66,16.59,,03-09
3377,002236,大华股份,0.82,30.16,,25.47,,237872.68,30.33,,03-09
3378,601678,滨化股份,0.7,133.33,,15.5,,82576.13,130.14,10派2.2,03-09
3379,002145,中核钛白,0.24,388.0,,13.98,,38854.9,362.06,10派0.2,03-09
3380,002680,长生生物,0.58,32.99,,15.43,,56627.71,33.28,,03-09
3381,000795,英洛华,0.09,200.0,,5.08,,10274.93,197.13,,03-09
3382,603305,旭升股份,0.59,3.51,,28.05,,22211.87,9.09,,03-09
3383,300545,联得装备,0.79,19.7,,11.63,,5652.25,47.07,,03-09
3384,603926,铁流股份,1.02,-17.74,,12.41,,10917.73,-2.43,,03-08
3385,603903,中持股份,0.65,6.56,,9.88,,6219.19,33.03,,03-08
3386,603311,金海环境,0.38,11.76,,11.64,,8041.04,13.6,,03-08
3387,600284,浦东建设,0.54,3.4,,6.9,,37135.67,3.41,10派1.8转4,03-08
3388,002014,永新股份,0.61,1.67,,12.16,,20548.32,1.37,10派4.5转5,03-08
3389,300450,先导智能,1.29,80.56,,34.16,,53750.0,84.93,,03-08
3390,600071,凤凰光学,0.14,-128.57,,8.24,,3353.28,-129.06,,03-08
3391,002877,智能自控,0.44,-12.0,,10.14,,4764.66,4.16,,03-08
3392,000708,大冶特钢,0.88,35.02,,10.23,,39490.07,34.93,10派3,03-08
3393,002391,长青股份,0.63,40.89,,7.63,,22789.82,40.12,,03-08
3394,300505,川金诺,0.65,-2.23,,9.43,,6057.96,4.29,,03-07
3395,000022,深赤湾A,0.78,-5.33,,10.45,,50449.51,-5.24,10派13.19,03-07
3396,300041,回天新材,0.27,10.33,,6.43,,11036.91,13.74,,03-07
3397,603977,国泰集团,0.31,-47.46,,7.08,,6861.3,-32.03,,03-07
3398,300459,金科文化,0.25,31.58,,7.63,,39393.35,92.16,,03-07
3399,002012,凯恩股份,0.07,250.0,,2.55,,3061.46,252.33,,03-07
3400,002812,创新股份,1.15,-24.34,,9.74,,15592.35,-5.72,,03-07
3401,000822,山东海化,0.77,-650.0,,27.54,,68518.87,-656.67,10派0.5,03-07
3402,600547,山东黄金,0.61,-20.78,,7.12,,113742.38,-12.02,10派0.4,03-07
3403,300634,彩讯股份,0.37,23.33,2.35,16.91,0.28,13166.83,44.54,,03-06
3404,002326,永太科技,0.22,-37.14,,7.15,,18223.61,-34.22,,03-06
