code,name,valumn,percent
91966,玲瓏輪胎,200,0.0
91968,寶鋼包裝,0,0.0
91969,海南礦業,0,0.0
91985,中國核電,1019186,0.0
91988,中國銀行,-840737,-0.009999999999999953
91989,中國重工,-654700,-0.010000000000000009
91991,大唐發電,-18200,0.0
91992,金隅集團,-58310,0.0
91996,豐林集團,0,0.0
91997,貴陽銀行,130923,0.010000000000000009
91998,中信銀行,4725884,0.020000000000000018
93000,人民網,74240,0.0
93001,奧康國際,0,0.0
93005,晶方科技,0,0.0
93007,花王股份,400,0.0
93008,喜臨門,27542,0.010000000000000009
93009,北特科技,0,0.0
93019,中科曙光,274600,0.03999999999999998
93025,大豪科技,-43914,0.0
93056,德邦股份,17796,0.020000000000000018
93060,國檢集團,-24400,-0.03999999999999998
93077,和邦生物,-963700,-0.010000000000000009
93080,新疆火炬,100,0.0
93098,森特股份,-35460,-0.05
93103,橫店影視,-1000,0.0
93106,恆銀金融,0,0.0
93108,潤達醫療,172691,0.030000000000000027
93111,康尼機電,-299100,-0.03999999999999998
93113,金能科技,45100,0.010000000000000002
93116,紅蜻蜓,0,0.0
93118,共進股份,-266575,-0.04
93126,中材節能,49067,0.009999999999999995
93128,華貿物流,25000,0.0
93157,拉夏貝爾,17500,0.030000000000000013
93160,匯頂科技,433973,0.18999999999999995
93165,榮晟環保,-74400,-0.17
93167,渤海輪渡,0,0.0
93168,莎普愛思,28750,0.010000000000000009
93169,蘭石重裝,141600,0.01999999999999999
93180,金牌廚櫃,22370,0.1200000000000001
93188,亞邦股份,139800,0.020000000000000018
93198,迎駕貢酒,-1425,0.0
93225,新鳳鳴,14200,0.010000000000000009
93228,景旺電子,43000,0.050000000000000044
93233,大參林,26500,0.040000000000000036
93239,浙江仙通,-4643,0.0
93258,電魂網絡,-51300,-0.06999999999999998
93260,合盛矽業,7548,0.009999999999999953
93288,海天味業,959195,0.040000000000000036
93298,杭叉集團,-43865,-0.020000000000000004
93300,華鐵科技,-148900,-0.04000000000000001
93305,旭昇股份,4800,0.0
93306,華懋科技,-1200,0.0
93308,應流股份,0,0.0
93328,依頓電子,3950,0.0
93337,傑克股份,26416,0.04000000000000001
93338,浙江鼎力,14360,0.010000000000000231
93339,四方冷鏈,11000,0.020000000000000004
93355,萊克電氣,-15600,0.0
93357,設計總院,-11501,-0.02
93358,華達科技,-6480,-0.010000000000000002
93363,傲農生物,-1600,0.0
93366,日出東方,0,0.0
93368,柳藥股份,-339057,-0.16000000000000014
93369,今世緣,339578,0.020000000000000018
93387,基蛋生物,-4280,-0.009999999999999995
93399,吉翔股份,0,0.0
93421,鼎信通訊,700,0.009999999999999995
93444,吉比特,-3200,-0.010000000000000009
